mz_aligned,foam_intensity,water_intensity
143.10606953084064,0.0009584779756324142,0.0009790249061470747
157.12683969398284,0.0009528934734373081,0.0007275285166517021
199.17142741499404,0.0028890767874872104,0.001984022257414128
219.17607785114296,0.002104595339705633,0.0008154990899556349
220.1471637461403,0.0022239949077306784,0.0012340610851817434
223.02869390346643,0.0008955958673494853,0.0010402979189917704
227.2020309600043,0.0011488156210594151,0.0007495545104411186
233.15559394864846,0.000837670455143208,0.0009702454016921728
247.17122370819507,0.001019029106410532,0.0007987426711458786
249.15038304216537,0.0010228213650161453,0.0007773254191487859
250.14377969324372,0.0007845918323251634,0.0007646357796574417
251.16589802236888,0.0010412065558548314,0.0006990055378442514
255.2339817993199,0.004504136650735918,0.0007894231030459771
277.14158253035885,0.003717806094599971,0.0022761891032885245
283.2612384883213,0.0019441583345036326,0.0015498792000617318
556.0141559632455,0.000800879047838486,0.000806484013806209
108.02202414835607,0.0016161027343652519,0.001554395817209975
111.00918410271976,0.0011180219650982538,0.0008092434872391839
115.07686237597856,0.001521833856287834,0.0006873174210418559
116.92909368667746,0.001050435372695836,0.0024799678998823622
121.02987289853132,0.0017315737594910446,0.0012379418443713864
123.00947003061387,0.0008713430929147397,0.0006819533429946082
125.02399065227473,0.0012319231404292936,0.000720927344220982
127.03957566911772,0.0009800762646142637,0.000865226587979512
127.07572559073033,0.0009185699013572372,0.0007273403982481615
129.0547340461229,0.0008434417987086259,0.0017189723848446145
129.09112009081127,0.0011764991088803933,0.0009446261930596663
135.0440003535067,0.0009211052097314739,0.0006677569404602332
141.09083549300294,0.0009479001736548614,0.0007259636071866415
143.10606953086247,0.001214365785881984,0.0007394785949890152
145.04888089295355,0.0009597624503214123,0.001328126662479242
157.12683969399922,0.001015591511909894,0.0008347430135068466
171.1420487490354,0.0008995224988280698,0.0008862332237444234
199.17098203570052,0.002128534354437701,0.0020213997943509952
219.1759430998477,0.0023111690701430833,0.000905565032727405
220.14801264983296,0.0017515609119917088,0.0011021552206574158
227.20319377928914,0.0008672391771691842,0.00204830581033848
233.1561748898068,0.0009640095314750125,0.0006742299567241481
247.1708311764518,0.0008680974050491844,0.0007019069676357968
249.1503006963517,0.0008135508111579992,0.000690883761827297
255.23369881253183,0.005641204871510939,0.0009354301003597721
277.1415825304607,0.0033905146804447174,0.003773264250294301
283.26123848842315,0.0019340132781653493,0.0015424174121632483
327.3028613210156,0.000889603085699662,0.0008216416279430595
108.02213656034597,0.0007957228950151128,0.0017485046338170927
116.92906531323673,0.0013914873909542157,0.0007815369794264223
121.03007323276921,0.0013067220008678155,0.001458367142458111
199.17103360419563,0.001111263755041869,0.0018592886995727113
255.23369040920824,0.0019200528350313683,0.0008314734171958021
277.1415825304025,0.0020387807298336254,0.002610529496604126
103.92051888653232,0.00186621881876527,0.0022816822252342116
108.02203652179138,0.0021251184545616466,0.0011452321560905699
115.07687188578613,0.0012091393883490562,0.0006873174210418559
115.92085123672693,0.0023115324312120993,0.0024836343929366986
